instance_number,instance,number_of_machines,number_of_orders,number_of_workers,alpha,lower_bound,Tc,Tcry,q,IT,gha_gap,gha_obj,sa_Gap,sa_obj,sa_Time
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,50,16.309763356781573,169.53000000000003,16.31,169.53000000000003,0.775
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,50,16.309763356781573,169.53000000000003,16.31,169.53000000000003,0.782
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,50,16.309763356781573,169.53000000000003,16.31,169.53000000000003,0.812
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,50,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.388
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,50,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.33
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,100,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.508
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,100,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.571
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,100,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.521
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,100,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.507
1639049902.104334,1639049902.104334-Work5,5,30,5,0,145.75732518685018,500,20,0.95,100,16.309763356781573,169.53000000000003,16.31,169.53000000000003,1.515
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.617
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.659
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.638
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.866
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,1.196
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.763
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.208
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.301
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.281
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.298
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.308
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.293
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.318
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,2.368
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,2.49
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,2.84
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,2.572
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,2.658
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,2.709
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,3.825
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.296
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.273
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.271
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.286
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.3
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.6
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.542
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.56
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.566
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.596
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.605
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.571
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.624
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.613
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.555
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.182
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.796
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.792
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.111
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,200,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.143
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.771
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.76
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.727
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.774
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.73
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.516
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.481
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,2.327
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.939
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.9,100,2.5447497523387477,100.6,2.545,100.6,1.509
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.555
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.54
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.579
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.547
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.772
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,4.325
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,3.121
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,3.153
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,4.203
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,1,0.95,100,2.5447497523387477,100.6,2.545,100.6,3.317
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.393
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.417
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.393
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.396
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,50,2.5447497523387477,100.6,2.545,100.6,0.417
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.802
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.787
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.828
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.785
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.9,100,2.5447497523387477,100.6,2.545,100.6,0.814
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.843
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.319
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,1.517
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.853
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,50,2.5447497523387477,100.6,2.545,100.6,0.849
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.66
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.601
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.639
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.587
1639049903.0974848,1639049903.0974848-Work5,5,30,5,1,98.10351114314909,500,20,0.95,100,2.5447497523387477,100.6,2.545,100.6,1.59
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.833
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.137
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.133
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.676
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.568
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.259
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.238
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.24
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.27
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.266
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.238
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.254
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.269
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.468
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,50,9.640143661388455,125.08999999999999,9.482,124.91,1.19
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.498
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.571
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.55
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,3.767
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.587
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.266
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.251
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.25
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.28
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.27
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.506
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.555
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.513
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.541
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.57
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.538
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.552
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.581
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.537
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.64
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.066
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.317
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.105
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.089
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,200,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.121
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.733
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.736
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.727
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.739
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.747
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.442
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.966
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.112
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.466
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.445
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.523
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.49
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.503
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.482
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,2.243
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,3.441
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,3.029
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,3.04
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,4.179
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,1,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,3.08
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.403
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.372
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.406
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.392
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.385
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.747
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.767
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.778
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.777
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.9,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.789
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.768
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.969
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.46
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.173
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,50,9.640143661388455,125.08999999999999,9.64,125.08999999999999,0.769
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.49
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,100,9.640143661388455,125.08999999999999,9.482,124.91,1.6
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.537
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.459
1639049903.803909,1639049903.803909-Work5,5,30,5,2,114.09142292473341,500,20,0.95,100,9.640143661388455,125.08999999999999,9.64,125.08999999999999,1.537
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,50,6.907060006251663,682.13,6.907,682.13,0.61
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,50,6.907060006251663,682.13,6.907,682.13,0.581
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,50,6.907060006251663,682.13,6.907,682.13,1.093
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,50,6.907060006251663,682.13,6.907,682.13,1.158
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,50,6.907060006251663,682.13,6.907,682.13,0.878
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,100,6.907060006251663,682.13,6.907,682.13,1.235
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,100,6.907060006251663,682.13,6.907,682.13,1.254
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,100,6.907060006251663,682.13,6.907,682.13,1.283
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,100,6.907060006251663,682.13,6.907,682.13,1.246
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.9,100,6.907060006251663,682.13,6.907,682.13,1.224
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.95,50,6.907060006251663,682.13,6.907,682.13,1.226
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.95,50,6.907060006251663,682.13,6.907,682.13,1.296
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.95,50,6.907060006251663,682.13,6.907,682.13,1.591
1639050293.3555834,1639050293.3555834-Work5,2,40,5,0,638.058889618806,200,1,0.95,50,6.907060006251663,682.13,6.907,682.13,2.462
